GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "48217","Hill, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",45370,46129,49905,49741,53428,58006,58406,70118,74072,81738,80441,86689,92524,120671,120609,126152,118481,129891,143821,134868
 "48217","Hill, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",59065,54739,44847,51228,50503,56620,68025,73899,61662,62770,61078,67120,71320,79668,80913,85362,99786,117543,122409,125473
 "48217","Hill, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",54970,50048,38554,43107,41741,46632,59420,66439,56517,57855,56487,63287,65749,70978,70853,75656,85287,96337,100377,99903
 "48217","Hill, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",4094,4691,6293,8121,8763,9988,8604,7459,5145,4915,4590,3833,5571,8690,10061,9706,14499,21206,22032,25570
 "48217","Hill, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",15593,15230,15810,17775,18806,21541,27386,27978,26265,28343,31584,33215,37954,39959,37649,32042,35640,40753,48599,42745
 "48217","Hill, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",60175,61211,63219,66017,64849,65345,67250,66941,73876,81172,76633,74794,82625,84130,86328,86615,91892,94800,95458,99354
 "48217","Hill, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",5120,4327,5229,6761,8025,9909,12228,12939,10949,5996,8299,11254,13441,15517,18717,23477,22778,26558,31942,32741
 "48217","Hill, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",3984,4015,4638,4839,5596,8511,11317,9894,5678,5699,4854,4485,4496,4426,5110,4625,5767,5411,4816,4349
 "48217","Hill, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",74547,83119,88084,95732,100975,102566,106994,102144,127870,117699,126596,125269,121306,131569,136108,145013,143708,181197,183244,206526
 "48217","Hill, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",17808,19635,19719,18375,18460,18338,17447,17055,19086,21002,22909,22488,21278,21981,23641,28566,28602,30762,30384,30164
 "48217","Hill, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",56739,63484,68364,77357,82515,84227,89547,85089,108784,96698,103688,102781,100028,109588,112467,116447,115106,150435,152859,176362
 "48217","Hill, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",17293,22300,23938,27088,30182,34278,39820,46604,45979,56626,57481,59487,57501,63702,66302,61780,67406,74195,81988,88706
 "48217","Hill, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",7137,(D),(D),(D),(D),(D),(D),(D),18167,24109,24344,25194,20874,24260,25678,22683,22065,24129,(D),(D)
 "48217","Hill, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",3658,3947,(D),(D),(D),(D),(D),(D),9565,9500,10069,10857,10606,11770,11536,11744,13743,15375,(D),(D)
 "48217","Hill, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",6497,(D),10322,11078,12918,14553,17493,18415,18247,23017,23068,23436,26022,27672,29089,27353,31598,34691,41182,48039
 "48217","Hill, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",29977,31311,34059,36655,38713,36327,37671,40466,43986,46485,46564,44875,43510,40362,43029,45000,46604,46069,44563,41833
 "48217","Hill, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),(D),666,759,(D),(D),(D),(D),801,958,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48217","Hill, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),(D),33393,35896,(D),(D),(D),(D),43185,45527,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48217","Hill, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",20510,21852,24403,21227,18863,21167,22577,22384,21798,23761,22430,22782,24992,25457,28071,30678,32282,33825,35014,32077
 "48217","Hill, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",1832,2150,2171,1752,937,454,502,356,427,509,627,946,1793,1584,1183,969,1162,1545,2008,1719
 "48217","Hill, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",18678,19702,22232,19475,17926,20713,22075,22029,21371,23251,21803,21836,23199,23873,26888,29709,31120,32281,33006,30358
 "48217","Hill, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",21636,23262,24221,25198,26732,27422,26079,24514,24869,25966,26298,27703,27263,27207,26254,25969,28333,31360,32664,31462
 "48217","Hill, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",84246,89747,90455,92719,99963,107134,112594,119456,128073,130565,125796,129804,130200,132914,134649,136216,142681,151969,157636,162281
 "48217","Hill, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",4591,5016,17712,32948,18617,51146,129124,299415,228289,181832,154473,98072,143778,121148,103295,53591,59396,54363,45367,35181
 "48217","Hill, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",75768,76441,79028,83792,83654,86886,94636,94919,100140,109515,108217,108009,120579,124088,123976,118657,127532,135553,144057,142099
 "48217","Hill, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",12454,12093,13327,15106,16169,18709,20709,21041,19185,14830,17830,20310,23382,25755,29025,35500,34900,39827,46548,48225
 "48217","Hill, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",63049,58754,49485,56067,56100,65131,79341,83793,67341,68469,65931,71605,75816,84093,86023,89987,105553,122955,127225,129822
 "48217","Hill, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",109026,105884,112464,133917,122548,165772,255554,443432,364023,326341,295992,251881,307621,321487,304817,265104,277663,301798,311598,295522
 "48217","Hill, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",256170,274393,291698,309638,320883,335866,359803,361968,389507,400582,410269,412921,423030,442565,457877,467223,486533,547438,572893,595276
 "48219","Hockley, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",1193997,1225740,1434747,1725304,1810852,2188898,2565747,3063980,2058085,2458298,2715868,2797072,2783084,2430208,1547788,1360876,1703981,1847829,1718028,1155082
 "48219","Hockley, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",1115624,1142129,1346782,1637106,1720106,2096765,2469013,2963799,1952386,2348078,2600013,2682265,2663422,2307841,1422258,1235934,1578675,1719526,1588720,1020519
 "48219","Hockley, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",48110,52963,66536,97225,87063,50844,129181,21650,30932,150710,23964,27312,91375,11048,12307,20065,78879,33999,43873,49270
 "48219","Hockley, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",839013,854254,1028362,1281487,1373010,1764950,2035441,2602447,1591932,1839815,2175097,2194967,2089919,1746567,932782,759474,1006594,1158014,1014609,452161
 "48219","Hockley, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",1905,1973,1848,1771,1726,1907,1978,2115,2262,5530,6146,5944,7055,7892,8389,7976,7549,3902,(D),3797
 "48219","Hockley, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",24710,23316,23834,24215,26569,27345,27533,29257,28420,37680,49987,54707,61662,76001,37306,37431,40374,39943,32580,29852
 "48219","Hockley, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",7185,7563,20525,24598,17942,16275,18377,22763,20184,19883,26381,25489,25904,33262,24478,24134,29448,32120,24065,18153
 "48219","Hockley, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",4548,4711,7984,(D),10568,(D),(D),(D),(D),13208,17259,18335,18365,21212,14533,11944,12279,14517,12136,9092
 "48219","Hockley, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",2637,2851,12541,(D),7374,(D),(D),(D),(D),6675,9122,7154,7538,12050,9945,12191,17168,17603,11929,9060
 "48219","Hockley, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",11146,11438,12406,14835,16565,20416,25073,26736,26012,26676,29636,35802,40301,44829,40499,36385,31960,33018,36253,34300
 "48219","Hockley, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",29894,30499,32503,34364,34170,37770,40976,41675,40283,38143,38301,42781,44705,45560,45243,43471,44366,48464,51968,54281
 "48219","Hockley, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",12061,13969,16011,17021,21130,31441,36504,54704,41250,47673,63294,89954,86534,105663,80894,59818,65530,56740,46117,33555
 "48219","Hockley, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",4056,4361,3990,3917,3221,3549,4041,4993,3797,3793,3265,4716,8953,15414,24580,36153,55967,63916,62639,(D)
 "48219","Hockley, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",60382,58902,55151,54528,56651,61252,65199,55543,63577,71717,73349,85668,88314,101826,91938,90504,92834,115131,123255,138707
 "48219","Hockley, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",17738,19316,17332,16217,16699,17515,17027,16959,20359,19632,22490,23952,23926,25446,28002,28932,28617,32933,34828,40559
 "48219","Hockley, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",42644,39586,37818,38311,39952,43737,48172,38584,43219,52084,50860,61716,64388,76380,63936,61572,64217,82198,88427,98148
 "48219","Hockley, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",14649,16103,16000,16521,17424,12584,13815,25474,24262,24320,25798,26434,(D),(D),(D),(D),(D),(D),(D),41622
 "48219","Hockley, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",8565,9398,8820,8816,8724,9309,10036,11272,11048,10987,11694,(D),(D),(D),(D),(D),(D),(D),(D),12796
 "48219","Hockley, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),15676
 "48219","Hockley, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4287,6229,4498,3956,3899,5022,6157,14311,13151
 "48219","Hockley, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",23457,24758,26367,25546,24109,26054,26598,29457,30507,31291,32416,34168,(D),(D),34348,32421,32595,34602,36287,(D)
 "48219","Hockley, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",768,919,906,860,855,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48219","Hockley, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",22689,23839,25460,24686,23254,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48219","Hockley, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",8812,9482,9884,9007,10173,11581,12414,12497,13256,14340,15990,17843,17394,(D),(D),(D),(D),(D),22474,19519
 "48219","Hockley, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",435,522,(D),(D),668,(D),590,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),966,742
 "48219","Hockley, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",8377,8960,(D),(D),9505,(D),11824,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),21508,18777
 "48219","Hockley, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",30244,32549,33365,32071,30352,30797,31882,34489,35710,36508,36388,36479,38842,39479,40473,38291,39583,42855,45549,43773
 "48219","Hockley, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",78373,83611,87965,88198,90747,92133,96734,100181,105699,110220,115855,114807,119662,122367,125530,124942,125306,128303,129308,134563
 "48219","Hockley, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",887123,907216,1094898,1378712,1460074,1815795,2164622,2624097,1622864,1990524,2199061,2222279,2181294,1757615,945089,779539,1085474,1192013,1058482,501432
 "48219","Hockley, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",41040,41937,44909,49200,50736,58186,66049,68411,66296,64819,67937,78583,85006,90390,85742,79856,76326,81483,88221,88581
 "48219","Hockley, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",13966,15942,17859,18792,22856,33348,38483,56819,43512,53203,69440,95898,93589,113555,89283,67794,73079,60642,(D),37352
 "48219","Hockley, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",11240,11924,24515,28515,21163,19824,22418,27756,23981,23676,29646,30205,34857,48677,49058,60287,85415,96036,86704,(D)
 "48219","Hockley, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",919017,938094,1139257,1427525,1504586,1859415,2210533,2676117,1671468,2048087,2275430,2302475,2268860,1866878,1006873,841104,1155295,1264076,1115127,549437
 "48219","Hockley, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",196607,204035,207525,209581,215520,237349,258480,287682,280918,299991,324584,379790,394562,440964,415385,394830,423380,455450,473593,471082
 "48221","Hood, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",738542,748030,770306,828863,949996,1175881,1495811,1992709,1670240,1649336,1836388,1891222,2085057,2293269,1982030,1863836,2108340,2360122,2561903,2266147
 "48221","Hood, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",660852,665562,681686,735613,851162,1069924,1379012,1866616,1537473,1515328,1707086,1761260,1950171,2156081,1841536,1717515,1957135,2201787,2394617,2084657
 "48221","Hood, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",6090,6633,8935,10932,4612,6275,2100,4897,7891,2670,4216,7774,2567,3602,3452,7018,3101,4984,2930,2442
 "48221","Hood, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",7113,6558,6641,7390,57911,169120,458815,887246,551570,487950,616964,552967,630551,734495,446561,299383,369306,432180,389980,159582
 "48221","Hood, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",141754,106358,105435,107636,131040,179079,154892,167283,161933,139426,127685,119376,139325,176067,135833,136669,263164,282101,393250,353003
 "48221","Hood, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",58400,68648,64217,62890,63922,81760,89328,91143,77859,80912,82209,96165,100449,115526,118365,107072,121062,135713,155633,121878
 "48221","Hood, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",24016,27967,33590,37711,42194,46029,48475,54889,46346,47210,61119,71237,92104,115196,103282,105163,102304,121502,144680,138961
 "48221","Hood, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",10353,11279,17689,18817,(D),(D),31016,38678,32206,31938,42664,49404,60976,69589,47690,42173,48997,61307,65841,55729
 "48221","Hood, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",13663,16688,15902,18893,(D),(D),17460,16211,14139,15272,18454,21833,31128,45607,55592,62990,53307,60196,78838,83232
 "48221","Hood, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",9801,10948,12274,20384,26464,34015,40799,42888,46099,59473,85486,104465,99074,89015,82607,63555,64078,63785,58333,61062
 "48221","Hood, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",78587,83566,91705,98343,110232,108353,112237,115807,123965,131213,136748,150544,157877,159689,158342,157109,166402,179764,187766,199796
 "48221","Hood, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",5715,5905,6223,7270,9363,12792,15341,16078,13254,15538,19528,19755,25971,28650,42828,38714,44745,53646,47003,43165
 "48221","Hood, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",11611,14483,16680,19529,21399,20966,23707,26549,26540,28261,27334,26452,28756,28167,33485,30670,26222,28277,28806,25919
